game_date,game_pk,pitcher_id,player,team,opponent,Opponent_K_Rate,Opponent_K_Delta_PP,Opponent_K_Extremity,Matchup_PA,Matchup_PA_Band,Matchup_Batters,Lineup_State,Data_Quality,Quality_Band,Neutral_Opponent_Projection,Neutral_K_Projection_Level,Applied_Projection,Matchup_Adjustment_K,Reduction_Magnitude_K,Reduction_Magnitude_Band,Actual_Strikeouts,Applied_Absolute_Error,Neutral_Absolute_Error,Applied_Error,Neutral_Error,Applied_Win,Neutral_Win,Tie,Applied_Underprediction,Neutral_Underprediction,Report_Only,Production_Authority,Validation_Version
2026-08-14,823185,694738,Landen Roupp,SFG,COL,0.2180213737473146,-0.597862625268536,-0.25–0.99pp,2019.0,"2,000–2,999 PA",9.0,CONFIRMED,78,70–79,5.260194254340972,5.0–5.99 K,5.18952142514298,-0.0706728291979912,0.0706728291979912,<0.10 K,5.0,0.1895214251429804,0.2601942543409716,0.1895214251429804,0.2601942543409716,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,824882,519242,Chris Sale,ATL,ARI,0.1885692427237921,-3.543075727620784,-2.50pp+,870.0,"<1,000 PA",9.0,CONFIRMED,76,70–79,5.9786288485884524,5.0–5.99 K,5.485459497169694,-0.493169351418758,0.493169351418758,0.40+ K,9.0,3.5145405028303056,3.021371151411548,-3.5145405028303056,-3.021371151411548,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-14,822942,605135,Chris Bassitt,BAL,TBR,0.1855550483960643,-3.844495160393571,-2.50pp+,2666.0,"2,000–2,999 PA",9.0,CONFIRMED,79,70–79,4.505624379489583,4.0–4.99 K,4.100788408450873,-0.4048359710387101,0.4048359710387101,0.40+ K,3.0,1.1007884084508728,1.505624379489583,1.1007884084508728,1.505624379489583,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,824644,571510,Matthew Boyd,CHC,STL,0.2090410166478036,-1.4958983352196364,-1.00–1.49pp,913.0,"<1,000 PA",9.0,CONFIRMED,65,60–69,5.3503580696658535,5.0–5.99 K,5.168619874051423,-0.1817381956144306,0.1817381956144306,0.10–0.24 K,2.0,3.168619874051423,3.350358069665853,3.168619874051423,3.350358069665853,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,822775,693645,Cam Schlittler,NYY,TOR,0.2108347091533088,-1.3165290846691131,-1.00–1.49pp,1613.0,"1,000–1,999 PA",9.0,CONFIRMED,79,70–79,5.942591638966059,5.0–5.99 K,5.76531356803126,-0.1772780709347987,0.1772780709347987,0.10–0.24 K,7.0,1.2346864319687398,1.057408361033941,-1.2346864319687398,-1.057408361033941,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,823184,547179,Michael Lorenzen,COL,SFG,0.2098914732777949,-1.410852672220511,-1.00–1.49pp,1316.0,"1,000–1,999 PA",9.0,CONFIRMED,79,70–79,4.311234429448462,4.0–4.99 K,4.173256011909386,-0.1379784175390765,0.1379784175390765,0.10–0.24 K,1.0,3.1732560119093858,3.3112344294484624,3.1732560119093858,3.3112344294484624,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,822941,680694,Kyle Bradish,BAL,TBR,0.1827332505756878,-4.1266749424312135,-2.50pp+,2697.0,"2,000–2,999 PA",9.0,CONFIRMED,78,70–79,5.015298534137301,5.0–5.99 K,4.529826520715504,-0.4854720134217967,0.4854720134217967,0.40+ K,3.0,1.5298265207155044,2.015298534137301,1.5298265207155044,2.015298534137301,True,False,False,False,False,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,824400,676282,Joey Cantillo,CLE,SDP,0.2098756017429482,-1.4124398257051722,-1.00–1.49pp,748.0,"<1,000 PA",9.0,CONFIRMED,79,70–79,4.544945009625689,4.0–4.99 K,4.399320485164076,-0.1456245244616125,0.1456245244616125,0.10–0.24 K,7.0,2.600679514835924,2.455054990374311,-2.600679514835924,-2.455054990374311,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,824157,676106,Emerson Hancock,SEA,HOU,0.212877798887287,-1.112220111271292,-1.00–1.49pp,2687.0,"2,000–2,999 PA",9.0,CONFIRMED,77,70–79,5.198521319026553,5.0–5.99 K,5.06781795311276,-0.130703365913793,0.130703365913793,0.10–0.24 K,8.0,2.93218204688724,2.801478680973447,-2.93218204688724,-2.801478680973447,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
2026-08-15,824157,669713,Hayden Wesneski,HOU,SEA,0.1968465309634882,-2.7153469036511724,-2.50pp+,2108.0,"2,000–2,999 PA",9.0,CONFIRMED,58,<60,4.9492907663211,4.0–4.99 K,4.639624601441137,-0.309666164879963,0.309666164879963,0.25–0.39 K,6.0,1.3603753985588627,1.0507092336788997,-1.3603753985588627,-1.0507092336788997,False,True,False,True,True,True,NONE,opponent-matchup-reduce-stress-v1-report-only
