game_date,game_pk,pitcher_id,player,team,opponent,opponent_team_id,game_time,projection_captured_at_utc,hand_context_captured_at_utc,pitcher_hand,lineup_source,lineup_confirmed,lineup_hash,lineup_batters,batter_left,batter_right,batter_switch,batter_unknown,same_hand_batters,opposite_hand_batters,opposite_hand_share,split_available_batters,split_unavailable_batters,split_coverage,matchup_pa,opponent_k_pct,lineage,audit_eligible,reason,report_only,production_authority,capture_version
2026-08-20,824474,700241,Michael McGreevy,STL,CIN,113,2026-08-20T16:40:00+00:00,2026-08-20T15:08:43.081255+00:00,2026-08-20T15:08:48.231755+00:00,R,CONFIRMED_LINEUP,True,099b1705bebd3fa5,9,2,5,2,0,5,4,0.4444444444444444,9,0,1.0,1978.0,24.628194176372087,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824395,668909,Gavin Williams,CLE,SFG,137,2026-08-20T17:10:00+00:00,2026-08-20T15:08:43.734325+00:00,2026-08-20T15:08:48.231755+00:00,R,CONFIRMED_LINEUP,True,55e6e23a1d3cb28a,9,6,3,0,0,3,6,0.6666666666666666,9,0,1.0,1740.0,21.193570530635263,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824074,677976,Randy Dobnak,KCR,ATH,133,2026-08-20T18:10:00+00:00,2026-08-20T17:50:59.034456+00:00,2026-08-20T17:51:04.307528+00:00,R,CONFIRMED_LINEUP,True,a839fb4566c8e9e3,9,4,5,0,0,5,4,0.4444444444444444,9,0,1.0,1626.0,21.34715646855429,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824589,641743,Anthony Kay,CHW,ATL,144,2026-08-20T18:10:00+00:00,2026-08-20T17:50:59.482452+00:00,2026-08-20T17:51:04.307528+00:00,L,CONFIRMED_LINEUP,True,c75b885817b1e3fe,9,3,5,1,0,3,6,0.6666666666666666,9,0,1.0,1397.0,20.96929312518283,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,823747,669923,George Kirby,SEA,MIL,158,2026-08-20T18:10:00+00:00,2026-08-20T17:50:59.918533+00:00,2026-08-20T17:51:04.307528+00:00,R,CONFIRMED_LINEUP,True,8f0b50444a0147de,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2319.0,23.57644316335506,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,823747,688107,Robert Gasser,MIL,SEA,136,2026-08-20T18:10:00+00:00,2026-08-20T17:51:00.349200+00:00,2026-08-20T17:51:04.307528+00:00,L,CONFIRMED_LINEUP,True,a225e5dff0107f89,9,4,4,1,0,4,5,0.5555555555555556,9,0,1.0,896.0,21.22341168083344,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824802,543037,Gerrit Cole,NYY,BAL,110,2026-08-20T22:35:00+00:00,2026-08-20T19:51:11.724259+00:00,2026-08-20T19:51:15.618501+00:00,R,CONFIRMED_LINEUP,True,ad0d61649c130886,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2171.0,24.34323787005277,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824153,680570,Grayson Rodriguez,LAA,HOU,117,2026-08-21T00:10:00+00:00,2026-08-20T21:47:31.539177+00:00,2026-08-20T21:47:34.195328+00:00,R,CONFIRMED_LINEUP,True,376dc40bfb415a96,9,4,5,0,0,5,4,0.4444444444444444,9,0,1.0,2315.0,21.59680897916301,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824802,680694,Kyle Bradish,BAL,NYY,147,2026-08-20T22:35:00+00:00,2026-08-20T21:47:30.518168+00:00,2026-08-20T21:47:34.195328+00:00,R,CONFIRMED_LINEUP,True,87ca16e215634edc,9,6,3,0,0,3,6,0.6666666666666666,9,0,1.0,2229.0,23.79503675061057,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,822861,674841,Andrew Alvarez,WSH,TEX,140,2026-08-21T00:05:00+00:00,2026-08-20T21:47:30.873923+00:00,2026-08-20T21:47:34.195328+00:00,L,CONFIRMED_LINEUP,True,3ab24bd63cd604d5,9,3,6,0,0,3,6,0.6666666666666666,9,0,1.0,760.0,24.57643853597612,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,822861,594798,Jacob deGrom,TEX,WSH,120,2026-08-21T00:05:00+00:00,2026-08-20T21:47:31.225763+00:00,2026-08-20T21:47:34.195328+00:00,R,CONFIRMED_LINEUP,True,05ff89bdf12bfeb0,9,3,4,2,0,4,5,0.5555555555555556,9,0,1.0,1527.0,22.137663922782817,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
2026-08-20,824153,663567,Peter Lambert,HOU,LAA,108,2026-08-21T00:10:00+00:00,2026-08-20T21:47:31.863953+00:00,2026-08-20T21:47:34.195328+00:00,R,CONFIRMED_LINEUP,True,fc2f896f31056dc1,9,5,3,1,0,3,6,0.6666666666666666,9,0,1.0,2095.0,22.9241862768066,PRE_GAME_CONFIRMED_MATCH,True,,True,NONE,handedness-matchup-context-v1
