game_date,game_pk,pitcher_id,player,umpire_id,umpire_name,Prior_Umpire_Games,Candidate_Factor,OOS_Eligible,Base_Projection,Candidate_Projection,Actual_Strikeouts,Base_Absolute_Error,Candidate_Absolute_Error,Base_Error,Candidate_Error,Candidate_Win,Candidate_Loss,Candidate_Version,Validation_Version,Availability_Note
2026-08-11,822778,663776,Patrick Sandoval,598411,Nestor Ceja,24,1.0169372783150845,True,5.512835664969336,5.606208096932246,4.0,1.5128356649693364,1.6062080969322459,1.5128356649693364,1.6062080969322459,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,822778,656302,Dylan Cease,598411,Nestor Ceja,24,1.0169372783150845,True,6.020519152690206,6.122490361180617,7.0,0.9794808473097936,0.877509638819383,-0.9794808473097936,-0.877509638819383,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824886,690997,Nolan McLean,596740,Jansen Visconti,20,1.0258624467027317,True,5.932857894422856,6.086296115512249,3.0,2.932857894422856,3.0862961155122486,2.932857894422856,3.0862961155122486,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824886,527048,Martín Pérez,596740,Jansen Visconti,20,1.0258624467027317,True,4.516421351067269,4.633227057546326,2.0,2.516421351067269,2.6332270575463257,2.516421351067269,2.6332270575463257,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823673,687064,Brandon Young,429805,Todd Tichenor,22,0.94,True,5.097481941442961,4.791633024956383,4.0,1.097481941442961,0.7916330249563828,1.097481941442961,0.7916330249563828,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823673,641927,Bailey Ober,429805,Todd Tichenor,22,0.94,True,5.031739108565367,4.729834762051445,4.0,1.0317391085653673,0.7298347620514454,1.0317391085653673,0.7298347620514454,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824563,666157,Nick Lodolo,577468,Roberto Ortiz,20,1.0025007251240998,True,4.892033286676742,4.904266917224668,5.0,0.10796671332325758,0.09573308277533243,-0.10796671332325758,-0.09573308277533243,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,824563,680732,Sean Burke,577468,Roberto Ortiz,20,1.0025007251240998,True,5.54206809824856,5.555927287181322,8.0,2.45793190175144,2.444072712818678,-2.45793190175144,-2.444072712818678,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823019,650911,Cristopher Sánchez,644760,Adam Beck,22,0.986871663267878,True,5.993765294964918,5.9150771258793124,7.0,1.006234705035082,1.0849228741206876,-1.006234705035082,-1.0849228741206876,False,True,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
2026-08-11,823019,669467,Andre Pallante,644760,Adam Beck,22,0.986871663267878,True,4.772274938011833,4.709622905647347,2.0,2.772274938011833,2.709622905647347,2.772274938011833,2.709622905647347,True,False,umpire-k-v1-report-only,umpire-k-shadow-v1-report-only,historical_umpire_identity_backfilled_after_fact
